0.657656921774557,0.29414507485549
0.662439654226572,0.301293304016582
0.665331809070008,0.306130242372622
0.667416778595128,0.309647555305168
0.669118520139673,0.312344413456556
0.670602567471699,0.314531063602092
0.671974363489205,0.316463266939298
0.673335972164647,0.318320488463941
0.674654576177227,0.319878302379821
0.675940911312347,0.321545180274342
0.677033216397036,0.323051824566837
0.678248384572824,0.324338785793949
0.679283182860588,0.325668360360933
0.680181457380973,0.326929510442589
0.681196103146738,0.327989391732754
0.682077366798992,0.329035049344134
0.682819803194309,0.329983310367191
0.683581035692323,0.330994922821004
0.684421931380935,0.332075931054137
0.685228476368426,0.333021009577671
0.685935939503596,0.333943648213407
0.686672864756784,0.334822392498783
0.687365627320517,0.335652152822488
0.688081034322613,0.336380799224599
0.688752303403542,0.337212912648093
0.689433954274049,0.338083747701694
0.690145663774602,0.338833689343456
0.690799736762742,0.339703757822266
0.691447201908591,0.340459037013995
0.692150860709185,0.34121445117294
0.692796252240248,0.34200590208017
0.693453127717821,0.342727768837973
0.694075846162224,0.343542438962312
0.694708433276912,0.344310392031469
0.695381136129811,0.345021490828741
0.695980565307695,0.345797851625781
0.696581128592088,0.346505853336263
0.697175002733413,0.34716763049337
0.697766416737178,0.347869494287982
0.698314831213471,0.348592322431241
0.698925092553607,0.349287742836757
0.699434291433577,0.349993735264623
0.700045321914554,0.350653812073372
0.700642530947395,0.351404262551892
0.701178700901167,0.352090163423492
0.701710211508532,0.352747750931232
0.702235142604242,0.353354687740774
0.702773525639346,0.354104941234239
0.703327063605133,0.354802965427261
0.703904148318676,0.355483856965847
0.704441270737508,0.356131067435399
0.705032111701948,0.356833670605122
0.705634499691228,0.357600404126691
0.706251869029724,0.358262861698495
0.706872804659524,0.358932799150649
0.707524930752035,0.359591428670217
0.708148602468742,0.360235092837456
0.708787983072976,0.360910412225611
0.70940009023447,0.361592072635781
0.710051292926148,0.362259218945993
0.710695509469276,0.362925094465718
0.711338278098454,0.363578520914488
0.711939081355102,0.364269087857177
0.712587502213528,0.364944541209693
0.713256627864047,0.365722161294987
0.71388392476296,0.366414143215301
0.714585005601489,0.367163267708411
0.715299858481908,0.367851383977494
0.715994900299022,0.368603347099839
0.716722543919449,0.369333300629673
0.717405966035445,0.370112575702791
0.71806577962341,0.370868389832663
0.718790404542434,0.371678666823894
0.719440191517678,0.372490204263031
0.720159890245206,0.373248887795391
0.72077777079398,0.374137366646175
0.721479581151911,0.375043867313714
0.722097895527886,0.375863304060899
0.722864171183443,0.376775823558934
0.723650674457759,0.377694602057244
0.724448563996463,0.37852875781541
0.725202856013097,0.379380936347497
0.726090660725858,0.380262706061298
0.726998829536205,0.381310425237814
0.727909004633874,0.382286831876311
0.729074124088004,0.383382231026188
0.730136584072866,0.384527667263997
0.731241576260278,0.385658219121891
0.732395952129935,0.386759384291184
0.733616166833287,0.388070514527093
0.734969982311407,0.389387732148584
0.736493309565076,0.390808781881951
0.738291175690581,0.392718595462144
0.740080116227062,0.394475460557352
0.741966779977016,0.396757619787007
0.744098523089265,0.399284982274052
0.747086427999479,0.402076039735256
0.750766997050634,0.405745519932601
0.755754967032068,0.411548272527333
